Time,Ask,Bid,AskVolume,BidVolume
05.11.2012 16:06:35.477,1.27930,1.27925,2.10,1.50
05.11.2012 16:06:36.015,1.27930,1.27927,1.50,1.73
05.11.2012 16:06:36.597,1.27932,1.27926,1.73,2.29
05.11.2012 16:06:36.789,1.27930,1.27926,1.50,1.50
05.11.2012 16:06:37.038,1.27928,1.27921,2.48,2.40
05.11.2012 16:06:37.178,1.27926,1.27920,2.48,1.65
05.11.2012 16:06:37.488,1.27925,1.27918,1.73,3.90
05.11.2012 16:06:37.955,1.27923,1.27918,2.25,2.25
05.11.2012 16:06:38.197,1.27923,1.27916,3.83,1.73
05.11.2012 16:06:38.703,1.27923,1.27916,4.58,2.33
05.11.2012 16:06:41.145,1.27922,1.27916,1.50,4.73
05.11.2012 16:06:41.519,1.27926,1.27918,3.98,2.48
05.11.2012 16:06:42.066,1.27924,1.27918,3.98,2.48
05.11.2012 16:06:42.125,1.27925,1.27918,3.75,1.73
05.11.2012 16:06:42.703,1.27925,1.27918,1.50,3.98
05.11.2012 16:06:43.857,1.27926,1.27921,1.50,1.50
05.11.2012 16:06:43.976,1.27927,1.27921,4.73,2.25
05.11.2012 16:06:44.407,1.27925,1.27920,1.50,2.25
05.11.2012 16:06:44.945,1.27924,1.27918,1.50,2.48
05.11.2012 16:06:45.459,1.27925,1.27918,3.23,3.98
05.11.2012 16:06:48.686,1.27925,1.27920,1.73,1.73
05.11.2012 16:06:49.045,1.27922,1.27917,3.98,1.73
05.11.2012 16:06:57.515,1.27923,1.27917,1.73,3.00
05.11.2012 16:06:58.595,1.27925,1.27918,5.33,1.73
05.11.2012 16:06:59.382,1.27924,1.27920,3.75,1.73
05.11.2012 16:06:59.627,1.27927,1.27921,3.23,2.25
05.11.2012 16:06:59.986,1.27929,1.27925,4.73,3.23
05.11.2012 16:07:00.527,1.27927,1.27923,3.75,2.25
05.11.2012 16:07:00.887,1.27926,1.27921,1.50,1.78
05.11.2012 16:07:01.367,1.27927,1.27921,6.98,1.50
05.11.2012 16:07:02.035,1.27927,1.27919,3.98,2.48
05.11.2012 16:07:02.566,1.27927,1.27919,3.98,1.73
05.11.2012 16:07:02.626,1.27927,1.27919,3.23,2.48
05.11.2012 16:07:03.166,1.27925,1.27919,4.58,4.43
05.11.2012 16:07:03.526,1.27924,1.27917,2.48,3.23
05.11.2012 16:07:03.593,1.27923,1.27917,2.48,3.23
05.11.2012 16:07:10.187,1.27922,1.27917,1.73,2.25
05.11.2012 16:07:10.368,1.27919,1.27915,1.51,2.25
05.11.2012 16:07:10.677,1.27916,1.27907,5.33,1.43
05.11.2012 16:07:11.319,1.27916,1.27909,2.25,1.50
05.11.2012 16:07:11.388,1.27914,1.27906,4.73,3.23
05.11.2012 16:07:11.890,1.27912,1.27905,1.73,2.48
05.11.2012 16:07:12.577,1.27913,1.27906,3.75,1.50
05.11.2012 16:07:13.266,1.27912,1.27905,1.73,3.23
05.11.2012 16:07:14.216,1.27908,1.27905,1.73,1.73
05.11.2012 16:07:14.575,1.27908,1.27902,5.48,1.20
05.11.2012 16:07:14.875,1.27907,1.27902,1.73,1.73
05.11.2012 16:07:14.936,1.27908,1.27903,3.75,1.73
05.11.2012 16:07:15.117,1.27908,1.27902,3.98,1.73
05.11.2012 16:07:15.606,1.27910,1.27904,2.25,1.50
05.11.2012 16:07:15.846,1.27913,1.27906,3.75,2.48
05.11.2012 16:07:15.905,1.27913,1.27906,4.50,2.48
05.11.2012 16:07:16.386,1.27913,1.27904,3.00,3.68
05.11.2012 16:07:16.626,1.27913,1.27904,2.25,3.23
05.11.2012 16:07:16.745,1.27914,1.27907,3.00,1.50
05.11.2012 16:07:18.746,1.27913,1.27907,2.25,1.50
05.11.2012 16:07:19.236,1.27909,1.27902,4.51,6.60
05.11.2012 16:07:19.476,1.27904,1.27900,2.10,1.03
05.11.2012 16:07:19.536,1.27903,1.27896,2.48,1.54
05.11.2012 16:07:19.956,1.27903,1.27896,1.73,3.98
05.11.2012 16:07:20.144,1.27904,1.27898,1.13,1.73
05.11.2012 16:07:20.446,1.27905,1.27898,4.13,2.48
05.11.2012 16:07:21.006,1.27905,1.27899,3.98,1.50
05.11.2012 16:07:21.066,1.27905,1.27899,3.23,1.73
05.11.2012 16:07:21.306,1.27905,1.27898,2.48,3.23
05.11.2012 16:07:21.425,1.27906,1.27900,2.25,1.50
05.11.2012 16:07:21.545,1.27905,1.27899,1.73,1.73
05.11.2012 16:07:22.626,1.27905,1.27899,1.73,3.23
05.11.2012 16:07:23.198,1.27909,1.27904,2.25,1.50
05.11.2012 16:07:23.405,1.27912,1.27907,2.48,1.73
05.11.2012 16:07:23.764,1.27912,1.27905,3.23,3.23
05.11.2012 16:07:23.825,1.27912,1.27905,3.98,3.23
05.11.2012 16:07:24.735,1.27910,1.27903,1.73,2.18
05.11.2012 16:07:26.626,1.27907,1.27902,1.73,2.48
05.11.2012 16:07:26.867,1.27906,1.27899,1.73,3.98
05.11.2012 16:07:27.406,1.27905,1.27899,2.48,2.48
05.11.2012 16:07:28.886,1.27905,1.27901,3.00,1.50
05.11.2012 16:07:30.587,1.27906,1.27901,1.50,4.50
05.11.2012 16:07:30.649,1.27906,1.27902,1.73,1.73
05.11.2012 16:07:30.720,1.27910,1.27904,1.50,4.50
05.11.2012 16:07:30.848,1.27910,1.27904,1.73,3.79
05.11.2012 16:07:30.916,1.27913,1.27908,3.23,1.73
05.11.2012 16:07:31.454,1.27913,1.27908,1.73,1.73
05.11.2012 16:07:32.105,1.27914,1.27908,1.50,1.73
05.11.2012 16:07:32.535,1.27915,1.27909,1.73,4.50
05.11.2012 16:07:32.597,1.27916,1.27911,3.00,1.50
05.11.2012 16:07:32.776,1.27919,1.27912,1.65,1.73
05.11.2012 16:07:33.387,1.27915,1.27909,2.25,4.73
05.11.2012 16:07:33.505,1.27918,1.27911,3.90,3.23
05.11.2012 16:07:34.475,1.27917,1.27911,2.48,1.73
05.11.2012 16:07:34.967,1.27920,1.27915,2.10,2.25
05.11.2012 16:07:35.505,1.27922,1.27915,2.48,2.48
05.11.2012 16:07:36.243,1.27922,1.27915,2.48,3.23
05.11.2012 16:07:36.693,1.27924,1.27918,3.98,2.25
05.11.2012 16:07:36.829,1.27924,1.27918,1.73,1.73
05.11.2012 16:07:39.456,1.27924,1.27918,2.25,1.73
05.11.2012 16:07:40.157,1.27921,1.27909,3.75,4.11
05.11.2012 16:07:40.397,1.27914,1.27909,2.25,6.00
05.11.2012 16:07:40.457,1.27914,1.27907,2.25,3.23
05.11.2012 16:07:40.516,1.27914,1.27908,1.50,1.73
05.11.2012 16:07:40.577,1.27912,1.27906,3.00,2.25
05.11.2012 16:07:40.937,1.27910,1.27903,1.73,3.60
05.11.2012 16:07:40.996,1.27910,1.27905,1.50,1.50
05.11.2012 16:07:42.136,1.27910,1.27904,1.50,3.23
05.11.2012 16:07:42.375,1.27911,1.27905,2.48,1.73
05.11.2012 16:07:42.876,1.27912,1.27906,3.00,1.73
05.11.2012 16:07:44.096,1.27912,1.27907,1.50,2.25
05.11.2012 16:07:44.158,1.27915,1.27907,3.98,3.23
05.11.2012 16:07:44.280,1.27915,1.27908,1.73,2.48
05.11.2012 16:07:44.805,1.27916,1.27909,2.48,3.23
05.11.2012 16:07:45.108,1.27920,1.27914,3.75,1.50
05.11.2012 16:07:45.176,1.27920,1.27916,2.25,1.73
05.11.2012 16:07:45.306,1.27923,1.27918,5.40,1.50
05.11.2012 16:07:49.325,1.27924,1.27917,4.50,2.25
05.11.2012 16:07:49.625,1.27918,1.27914,2.25,1.50
05.11.2012 16:07:50.209,1.27917,1.27911,3.23,2.48
05.11.2012 16:07:50.395,1.27917,1.27911,2.48,2.48
05.11.2012 16:07:50.935,1.27917,1.27912,2.48,1.50
05.11.2012 16:07:51.495,1.27917,1.27911,2.48,2.07
05.11.2012 16:07:51.916,1.27916,1.27909,1.73,2.48
05.11.2012 16:07:52.455,1.27917,1.27911,3.00,1.73
05.11.2012 16:07:53.966,1.27914,1.27909,1.35,2.07
05.11.2012 16:07:54.266,1.27913,1.27907,2.48,1.73
05.11.2012 16:07:55.556,1.27916,1.27910,6.23,1.73
05.11.2012 16:07:55.738,1.27918,1.27912,2.48,1.73
05.11.2012 16:07:56.096,1.27921,1.27916,1.58,1.73
05.11.2012 16:07:56.157,1.27922,1.27917,5.33,1.73
05.11.2012 16:07:56.335,1.27922,1.27914,3.23,1.73
05.11.2012 16:07:56.576,1.27919,1.27913,2.25,2.85
05.11.2012 16:07:56.696,1.27916,1.27912,1.50,1.50
05.11.2012 16:07:57.237,1.27916,1.27912,1.73,1.50
05.11.2012 16:07:57.595,1.27916,1.27911,1.73,1.50
05.11.2012 16:07:57.910,1.27913,1.27907,1.73,1.73
05.11.2012 16:07:58.096,1.27911,1.27906,2.48,1.88
05.11.2012 16:07:58.456,1.27908,1.27903,3.23,1.35
05.11.2012 16:07:58.769,1.27906,1.27900,1.73,3.75
05.11.2012 16:07:59.138,1.27905,1.27899,1.73,1.73
05.11.2012 16:08:00.665,1.27905,1.27898,3.98,3.23
05.11.2012 16:08:01.206,1.27904,1.27898,1.73,1.50
05.11.2012 16:08:02.140,1.27904,1.27899,1.50,2.48
05.11.2012 16:08:02.207,1.27906,1.27899,1.73,2.48
05.11.2012 16:08:02.630,1.27905,1.27898,5.48,1.73
05.11.2012 16:08:02.759,1.27902,1.27896,5.25,2.25
05.11.2012 16:08:03.189,1.27902,1.27898,2.25,3.60
05.11.2012 16:08:03.258,1.27905,1.27898,4.13,2.48
05.11.2012 16:08:03.505,1.27902,1.27896,2.25,2.25
05.11.2012 16:08:03.566,1.27902,1.27897,3.23,1.50
05.11.2012 16:08:04.105,1.27902,1.27896,2.48,1.50
05.11.2012 16:08:04.437,1.27900,1.27895,1.73,3.00
05.11.2012 16:08:04.566,1.27899,1.27893,1.73,2.85
05.11.2012 16:08:05.106,1.27899,1.27892,1.73,3.23
05.11.2012 16:08:07.864,1.27900,1.27894,1.73,2.48
05.11.2012 16:08:08.046,1.27902,1.27895,3.23,1.73
05.11.2012 16:08:08.347,1.27903,1.27897,3.00,3.23
05.11.2012 16:08:08.406,1.27903,1.27897,2.25,3.00
05.11.2012 16:08:08.526,1.27904,1.27898,3.23,1.73
05.11.2012 16:08:09.065,1.27904,1.27898,1.73,2.25
05.11.2012 16:08:09.426,1.27904,1.27897,3.23,1.73
05.11.2012 16:08:09.785,1.27902,1.27896,1.73,4.73
05.11.2012 16:08:10.916,1.27900,1.27895,1.50,4.35
05.11.2012 16:08:11.455,1.27900,1.27895,1.73,1.73
05.11.2012 16:08:14.716,1.27900,1.27895,1.73,2.48
05.11.2012 16:08:19.493,1.27898,1.27891,1.50,7.50
05.11.2012 16:08:19.865,1.27899,1.27893,1.73,1.50
05.11.2012 16:08:20.106,1.27901,1.27895,1.73,1.73
05.11.2012 16:08:20.226,1.27901,1.27895,2.48,2.25
05.11.2012 16:08:20.346,1.27904,1.27895,2.48,4.58
05.11.2012 16:08:21.113,1.27904,1.27897,3.98,1.73
05.11.2012 16:08:21.936,1.27902,1.27897,1.50,1.50
05.11.2012 16:08:22.245,1.27901,1.27896,1.73,1.73
05.11.2012 16:08:23.895,1.27902,1.27897,1.73,1.73
05.11.2012 16:08:25.535,1.27901,1.27895,1.73,2.48
05.11.2012 16:08:29.096,1.27901,1.27897,1.73,1.73
05.11.2012 16:08:33.307,1.27901,1.27896,2.48,4.50
05.11.2012 16:08:34.529,1.27902,1.27896,3.23,4.73
05.11.2012 16:08:38.375,1.27901,1.27896,1.73,3.75
05.11.2012 16:08:39.026,1.27900,1.27896,1.50,3.75
05.11.2012 16:08:40.105,1.27899,1.27894,1.50,5.25
05.11.2012 16:08:40.291,1.27900,1.27894,1.50,6.75
05.11.2012 16:08:40.357,1.27900,1.27894,1.73,6.98
05.11.2012 16:08:42.056,1.27897,1.27891,1.50,2.63
05.11.2012 16:08:42.357,1.27896,1.27890,1.73,1.50
05.11.2012 16:08:46.726,1.27894,1.27889,2.25,4.50
05.11.2012 16:08:48.635,1.27895,1.27889,1.50,1.73
05.11.2012 16:08:57.315,1.27896,1.27892,2.48,3.75
05.11.2012 16:08:59.235,1.27896,1.27890,2.48,1.73
05.11.2012 16:09:06.346,1.27895,1.27892,2.25,3.75
05.11.2012 16:09:08.896,1.27895,1.27889,1.50,2.48
05.11.2012 16:09:09.136,1.27894,1.27889,1.73,5.48
05.11.2012 16:09:09.196,1.27896,1.27891,2.25,3.75
05.11.2012 16:09:09.756,1.27894,1.27889,1.50,1.73
05.11.2012 16:09:14.936,1.27894,1.27888,1.73,4.73
05.11.2012 16:09:15.236,1.27892,1.27888,1.73,3.98
05.11.2012 16:09:15.776,1.27893,1.27888,3.00,1.73
05.11.2012 16:09:15.896,1.27894,1.27888,2.25,2.48
05.11.2012 16:09:16.255,1.27896,1.27892,2.25,3.98
05.11.2012 16:09:16.436,1.27895,1.27889,1.50,2.48
05.11.2012 16:09:16.737,1.27892,1.27887,2.10,1.50
05.11.2012 16:09:17.285,1.27890,1.27885,1.73,3.00
05.11.2012 16:09:17.658,1.27890,1.27883,2.48,4.50
05.11.2012 16:09:17.717,1.27888,1.27883,3.23,1.50
05.11.2012 16:09:18.018,1.27888,1.27882,3.83,3.75
05.11.2012 16:09:18.386,1.27886,1.27879,1.73,1.73
05.11.2012 16:09:19.540,1.27888,1.27883,3.00,4.50
05.11.2012 16:09:19.607,1.27890,1.27885,3.60,7.50
05.11.2012 16:09:19.966,1.27891,1.27886,2.25,5.25
05.11.2012 16:09:20.026,1.27891,1.27885,2.48,5.48
05.11.2012 16:09:21.211,1.27890,1.27884,1.73,4.50
05.11.2012 16:09:21.716,1.27887,1.27884,3.98,4.50
05.11.2012 16:09:22.255,1.27887,1.27881,2.48,2.48
05.11.2012 16:09:23.715,1.27888,1.27884,2.48,3.75
05.11.2012 16:09:25.516,1.27886,1.27881,1.50,2.48
05.11.2012 16:09:25.635,1.27885,1.27879,1.50,5.33
05.11.2012 16:09:25.936,1.27882,1.27875,1.73,2.48
05.11.2012 16:09:26.785,1.27882,1.27876,1.73,1.73
05.11.2012 16:09:27.336,1.27882,1.27878,2.25,1.50
05.11.2012 16:09:27.816,1.27882,1.27879,2.48,1.73
05.11.2012 16:09:27.936,1.27882,1.27876,2.25,1.03
05.11.2012 16:09:31.935,1.27883,1.27878,1.73,1.73
05.11.2012 16:09:32.484,1.27884,1.27878,1.50,2.48
05.11.2012 16:09:38.578,1.27886,1.27881,1.73,5.10
05.11.2012 16:09:38.652,1.27889,1.27884,3.98,1.73
05.11.2012 16:09:38.792,1.27892,1.27886,3.75,1.50
05.11.2012 16:09:38.861,1.27888,1.27882,4.50,3.23
05.11.2012 16:09:38.927,1.27888,1.27882,4.73,3.23
05.11.2012 16:09:39.725,1.27888,1.27882,3.98,1.73
05.11.2012 16:09:40.395,1.27888,1.27881,4.73,4.73
05.11.2012 16:09:41.176,1.27888,1.27882,4.73,1.73
05.11.2012 16:09:44.579,1.27888,1.27883,4.50,1.73
05.11.2012 16:09:45.134,1.27888,1.27884,3.75,2.25
05.11.2012 16:09:46.025,1.27887,1.27881,7.50,2.34
05.11.2012 16:09:46.086,1.27888,1.27881,2.48,4.06
05.11.2012 16:09:46.146,1.27888,1.27881,3.08,1.50
05.11.2012 16:09:46.326,1.27886,1.27879,1.73,4.54
05.11.2012 16:09:46.506,1.27887,1.27880,1.73,3.23
05.11.2012 16:09:46.865,1.27884,1.27878,1.73,1.73
05.11.2012 16:09:47.244,1.27884,1.27878,1.73,1.73
05.11.2012 16:09:48.696,1.27882,1.27876,3.23,2.53
05.11.2012 16:09:48.997,1.27879,1.27874,1.73,1.73
05.11.2012 16:09:49.176,1.27879,1.27873,1.73,2.25
05.11.2012 16:09:49.478,1.27883,1.27877,2.48,2.48
05.11.2012 16:09:52.466,1.27886,1.27879,1.73,2.48
05.11.2012 16:09:53.083,1.27887,1.27880,2.25,1.73
05.11.2012 16:09:53.593,1.27886,1.27879,1.73,3.98
05.11.2012 16:09:54.245,1.27889,1.27883,4.50,3.00
05.11.2012 16:09:54.383,1.27890,1.27885,1.73,1.73
05.11.2012 16:09:55.716,1.27889,1.27885,4.73,1.73
05.11.2012 16:09:56.196,1.27889,1.27884,4.73,1.73
05.11.2012 16:09:56.497,1.27885,1.27881,1.50,1.73
05.11.2012 16:09:56.737,1.27885,1.27879,2.48,3.23
05.11.2012 16:09:56.978,1.27885,1.27879,2.48,1.73
05.11.2012 16:09:59.719,1.27885,1.27879,2.48,1.73
05.11.2012 16:10:00.495,1.27885,1.27879,2.48,2.48
05.11.2012 16:10:01.039,1.27887,1.27880,5.48,1.73
05.11.2012 16:10:01.645,1.27885,1.27879,2.25,3.00
05.11.2012 16:10:01.825,1.27886,1.27880,1.50,2.48
05.11.2012 16:10:02.247,1.27890,1.27885,3.67,4.35
05.11.2012 16:10:02.609,1.27895,1.27889,3.98,2.48
05.11.2012 16:10:03.346,1.27892,1.27888,3.75,1.50
05.11.2012 16:10:03.406,1.27891,1.27885,7.50,2.82
05.11.2012 16:10:03.926,1.27890,1.27886,3.98,1.73
05.11.2012 16:10:05.705,1.27891,1.27886,3.75,3.98
05.11.2012 16:10:07.636,1.27893,1.27887,2.48,1.73
05.11.2012 16:10:08.055,1.27895,1.27888,3.23,1.73
05.11.2012 16:10:10.489,1.27893,1.27888,1.50,1.73
05.11.2012 16:10:11.096,1.27896,1.27891,1.50,2.10
05.11.2012 16:10:11.397,1.27901,1.27896,1.50,1.73
05.11.2012 16:10:11.518,1.27903,1.27896,1.73,1.73
05.11.2012 16:10:12.579,1.27899,1.27896,3.75,1.50
05.11.2012 16:10:13.456,1.27898,1.27894,3.75,2.25
05.11.2012 16:10:15.146,1.27897,1.27892,4.50,2.25
05.11.2012 16:10:15.446,1.27900,1.27894,3.00,1.73
05.11.2012 16:10:15.568,1.27899,1.27895,4.50,1.50
05.11.2012 16:10:20.295,1.27899,1.27894,3.75,2.82
05.11.2012 16:10:20.981,1.27894,1.27889,3.75,1.50
05.11.2012 16:10:21.053,1.27896,1.27889,5.48,2.25
05.11.2012 16:10:21.191,1.27896,1.27889,8.33,2.25
05.11.2012 16:10:24.627,1.27898,1.27891,3.00,1.73
05.11.2012 16:10:25.175,1.27898,1.27891,3.00,1.73
05.11.2012 16:10:27.746,1.27899,1.27894,2.63,1.73
05.11.2012 16:10:28.168,1.27897,1.27891,4.50,2.25
05.11.2012 16:10:29.115,1.27895,1.27890,1.50,1.50
05.11.2012 16:10:29.656,1.27896,1.27890,1.50,3.00
05.11.2012 16:10:30.206,1.27896,1.27891,1.50,1.50
05.11.2012 16:10:30.386,1.27897,1.27891,1.50,1.50
05.11.2012 16:10:30.513,1.27895,1.27890,4.50,2.25
05.11.2012 16:10:30.575,1.27896,1.27890,1.50,3.00
05.11.2012 16:10:30.935,1.27897,1.27892,7.50,2.25
05.11.2012 16:10:31.475,1.27896,1.27892,1.50,1.50
05.11.2012 16:10:32.195,1.27896,1.27891,1.50,1.50
05.11.2012 16:10:32.637,1.27895,1.27890,8.25,1.50
05.11.2012 16:10:32.697,1.27895,1.27890,6.75,2.25
05.11.2012 16:10:32.876,1.27895,1.27890,8.25,1.50
05.11.2012 16:10:33.115,1.27897,1.27890,2.25,2.25
05.11.2012 16:10:33.306,1.27896,1.27890,1.50,1.50
05.11.2012 16:10:33.425,1.27896,1.27890,1.50,2.25
05.11.2012 16:10:33.666,1.27895,1.27889,1.50,1.50
05.11.2012 16:10:33.726,1.27899,1.27889,3.98,1.73
05.11.2012 16:10:33.785,1.27895,1.27889,2.25,1.50
05.11.2012 16:10:33.845,1.27897,1.27892,2.25,1.50
05.11.2012 16:10:34.105,1.27896,1.27890,1.50,1.50
05.11.2012 16:10:34.436,1.27897,1.27892,2.25,1.50
05.11.2012 16:10:34.915,1.27896,1.27889,2.25,1.50
05.11.2012 16:10:35.036,1.27896,1.27890,1.50,1.50
05.11.2012 16:10:35.538,1.27896,1.27889,1.50,2.25
05.11.2012 16:10:36.175,1.27897,1.27892,2.25,1.50
05.11.2012 16:10:36.295,1.27895,1.27889,1.50,1.50
05.11.2012 16:10:37.326,1.27897,1.27891,3.75,1.50
05.11.2012 16:10:37.385,1.27895,1.27889,1.50,1.50
05.11.2012 16:10:37.446,1.27896,1.27889,2.25,2.25
05.11.2012 16:10:37.866,1.27897,1.27892,3.00,1.50
05.11.2012 16:10:38.065,1.27895,1.27888,1.50,4.50
05.11.2012 16:10:38.611,1.27895,1.27889,1.50,1.50
05.11.2012 16:10:38.925,1.27893,1.27888,5.25,2.48
05.11.2012 16:10:39.406,1.27896,1.27887,7.46,2.48
05.11.2012 16:10:39.928,1.27894,1.27888,2.25,1.50
05.11.2012 16:10:40.595,1.27893,1.27888,1.50,1.50
05.11.2012 16:10:41.325,1.27894,1.27888,3.75,2.25
05.11.2012 16:10:42.135,1.27894,1.27888,3.75,2.48
05.11.2012 16:10:46.336,1.27894,1.27888,2.25,2.25
05.11.2012 16:10:46.875,1.27895,1.27888,3.00,3.23
05.11.2012 16:10:47.415,1.27895,1.27889,2.25,1.50
05.11.2012 16:10:48.468,1.27896,1.27890,3.45,2.25
05.11.2012 16:10:49.486,1.27896,1.27889,3.23,2.48
05.11.2012 16:10:52.035,1.27895,1.27888,3.00,1.50
05.11.2012 16:10:52.335,1.27896,1.27888,3.83,2.48
05.11.2012 16:10:53.956,1.27895,1.27888,4.50,1.50
05.11.2012 16:10:54.746,1.27895,1.27888,6.00,2.48
05.11.2012 16:10:55.285,1.27896,1.27888,5.33,2.48
05.11.2012 16:10:55.795,1.27895,1.27888,6.23,2.48
05.11.2012 16:11:03.265,1.27896,1.27888,3.83,3.23
05.11.2012 16:11:03.805,1.27895,1.27888,3.00,2.48
05.11.2012 16:11:04.329,1.27896,1.27889,3.23,1.73
05.11.2012 16:11:04.647,1.27898,1.27891,3.00,1.73
05.11.2012 16:11:08.355,1.27896,1.27889,4.50,1.50
05.11.2012 16:11:08.907,1.27898,1.27889,3.00,2.48
05.11.2012 16:11:09.215,1.27895,1.27888,1.50,6.00
05.11.2012 16:11:09.406,1.27898,1.27890,2.25,1.73
05.11.2012 16:11:09.948,1.27896,1.27889,3.00,1.50
05.11.2012 16:11:10.459,1.27898,1.27889,3.98,1.73
05.11.2012 16:11:11.260,1.27896,1.27889,3.00,1.50
05.11.2012 16:11:11.675,1.27898,1.27889,3.98,2.48
05.11.2012 16:11:13.239,1.27896,1.27889,2.25,1.50
05.11.2012 16:11:14.385,1.27898,1.27890,3.23,1.73
05.11.2012 16:11:15.845,1.27896,1.27889,2.25,1.50
05.11.2012 16:11:16.625,1.27898,1.27890,3.23,1.73
05.11.2012 16:11:17.995,1.27896,1.27889,2.25,1.73
05.11.2012 16:11:19.040,1.27896,1.27889,3.01,1.50
05.11.2012 16:11:19.347,1.27894,1.27888,1.50,1.50
05.11.2012 16:11:19.706,1.27893,1.27887,1.73,2.48
05.11.2012 16:11:21.781,1.27893,1.27887,2.48,1.73
05.11.2012 16:11:21.909,1.27891,1.27886,1.73,1.50
05.11.2012 16:11:22.997,1.27892,1.27886,2.33,1.50
05.11.2012 16:11:27.647,1.27889,1.27885,1.50,1.50
05.11.2012 16:11:28.827,1.27890,1.27885,1.73,1.73
05.11.2012 16:11:32.697,1.27890,1.27885,1.50,2.48
05.11.2012 16:11:33.356,1.27889,1.27885,1.73,1.73
05.11.2012 16:11:33.836,1.27891,1.27886,2.10,1.50
05.11.2012 16:11:33.897,1.27892,1.27886,2.48,1.73
05.11.2012 16:11:34.445,1.27893,1.27887,7.58,1.73
05.11.2012 16:11:39.476,1.27891,1.27886,3.98,2.25
05.11.2012 16:11:39.657,1.27890,1.27885,1.73,1.73
05.11.2012 16:11:40.270,1.27889,1.27885,3.98,1.73
05.11.2012 16:11:40.786,1.27889,1.27886,3.00,1.50
05.11.2012 16:11:40.966,1.27892,1.27887,1.50,1.50
05.11.2012 16:11:41.026,1.27893,1.27887,3.98,1.73
05.11.2012 16:11:41.145,1.27893,1.27888,1.73,2.48
05.11.2012 16:11:52.816,1.27892,1.27887,3.75,1.50
05.11.2012 16:11:53.179,1.27889,1.27884,3.75,2.82
05.11.2012 16:11:53.496,1.27892,1.27885,4.73,1.73
05.11.2012 16:11:54.856,1.27889,1.27884,3.75,2.25
05.11.2012 16:11:55.037,1.27891,1.27886,1.50,1.73
05.11.2012 16:11:55.576,1.27892,1.27887,3.98,1.73
05.11.2012 16:11:57.510,1.27892,1.27887,3.98,1.73
05.11.2012 16:11:57.756,1.27893,1.27888,1.73,1.73
05.11.2012 16:12:00.307,1.27897,1.27891,6.00,1.50
05.11.2012 16:12:00.612,1.27901,1.27894,3.23,2.48
05.11.2012 16:12:01.047,1.27898,1.27893,7.50,3.00
05.11.2012 16:12:06.041,1.27900,1.27895,1.50,1.73
05.11.2012 16:12:09.158,1.27899,1.27895,3.75,2.25
05.11.2012 16:12:09.695,1.27902,1.27896,2.48,2.48
05.11.2012 16:12:15.640,1.27903,1.27896,1.73,1.73
05.11.2012 16:12:15.836,1.27901,1.27897,4.50,1.50
05.11.2012 16:12:17.046,1.27901,1.27896,5.48,1.73
05.11.2012 16:12:17.286,1.27900,1.27894,4.50,4.73
05.11.2012 16:12:17.597,1.27897,1.27891,9.75,1.50
05.11.2012 16:12:17.717,1.27895,1.27890,3.75,1.50
05.11.2012 16:12:17.777,1.27896,1.27890,6.98,1.73
05.11.2012 16:12:18.136,1.27894,1.27890,3.75,1.50
05.11.2012 16:12:18.256,1.27896,1.27890,2.48,1.73
05.11.2012 16:12:18.736,1.27893,1.27888,7.50,2.25
05.11.2012 16:12:19.156,1.27894,1.27888,5.48,1.73
05.11.2012 16:12:22.557,1.27894,1.27890,1.50,1.73
05.11.2012 16:12:23.095,1.27894,1.27889,3.75,2.25
05.11.2012 16:12:27.556,1.27896,1.27890,3.00,1.73
05.11.2012 16:12:27.676,1.27896,1.27891,6.00,2.48
05.11.2012 16:12:27.797,1.27898,1.27891,2.48,3.23
05.11.2012 16:12:28.097,1.27895,1.27891,3.75,1.50
05.11.2012 16:12:28.637,1.27895,1.27890,5.25,2.25
05.11.2012 16:12:29.145,1.27895,1.27891,4.50,1.73
05.11.2012 16:12:33.669,1.27896,1.27891,7.50,2.48
05.11.2012 16:12:33.976,1.27894,1.27890,3.75,1.50
05.11.2012 16:12:42.705,1.27898,1.27890,1.73,1.73
05.11.2012 16:12:42.766,1.27896,1.27891,5.25,1.50
05.11.2012 16:12:43.186,1.27895,1.27890,7.50,1.50
05.11.2012 16:12:43.245,1.27894,1.27889,4.50,3.00
05.11.2012 16:12:43.367,1.27897,1.27890,3.23,1.73
05.11.2012 16:12:43.726,1.27899,1.27892,3.98,1.73
05.11.2012 16:12:44.387,1.27895,1.27891,4.50,1.73
05.11.2012 16:12:59.186,1.27896,1.27891,5.25,1.73
05.11.2012 16:12:59.708,1.27895,1.27889,4.50,3.23
05.11.2012 16:13:00.276,1.27894,1.27889,3.75,2.48
05.11.2012 16:13:00.797,1.27896,1.27889,1.73,1.73
05.11.2012 16:13:03.276,1.27898,1.27890,1.73,1.73
05.11.2012 16:13:03.336,1.27894,1.27891,3.75,1.50
05.11.2012 16:13:03.938,1.27894,1.27890,3.75,1.50
05.11.2012 16:13:04.005,1.27896,1.27889,2.48,1.73
05.11.2012 16:13:06.310,1.27892,1.27886,5.25,1.50
05.11.2012 16:13:06.558,1.27889,1.27881,6.00,3.75
05.11.2012 16:13:06.675,1.27890,1.27883,1.50,2.25
05.11.2012 16:13:06.858,1.27892,1.27886,3.23,10.13
05.11.2012 16:13:07.168,1.27893,1.27887,1.73,1.73
05.11.2012 16:13:07.647,1.27892,1.27887,5.25,1.50
